ticket_id,customer_id,ticket_type,message,sentiment,status,created_at
TICK-000666,CUST-00592,retention_risk,"This is the third time an order has been late, I'm thinking about cancelling my account.",negative,open,2025-07-12T20:00:00
TICK-000667,CUST-00371,order_inquiry,Where is order ORD-003350? It's later than the estimate I was given.,neutral,open,2025-08-07T20:00:00
TICK-000668,CUST-00876,retention_risk,Not sure it's worth staying a member if service keeps slipping like this.,very_negative,resolved,2025-05-22T21:00:00
TICK-000669,CUST-00424,policy_question,Do premium members get extended return windows?,neutral,open,2025-07-09T17:00:00
TICK-000670,CUST-00315,retention_risk,Not sure it's worth staying a member if service keeps slipping like this.,very_negative,resolved,2025-03-12T21:00:00
TICK-000671,CUST-00802,order_inquiry,I placed this order almost 10 days ago. Is it still in transit?,negative,open,2025-02-21T06:00:00
TICK-000672,CUST-00821,policy_question,What's the process for a refund on a final-sale item that arrived broken?,neutral,open,2025-07-19T20:00:00
TICK-000673,CUST-00844,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,neutral,resolved,2025-08-11T02:00:00
TICK-000674,CUST-00082,order_inquiry,I placed this order almost 7 days ago. Is it still in transit?,negative,open,2025-07-16T12:00:00
TICK-000675,CUST-00294,retention_risk,"Every order this month has had some issue, what's going on?",negative,open,2025-09-11T14:00:00
TICK-000676,CUST-00954,order_inquiry,My delivery window passed yesterday and there's no update.,negative,resolved,2025-04-10T01:00:00
TICK-000677,CUST-00529,return_request,"I ordered the wrong color by mistake, is exchange possible at this point?",neutral,open,2025-01-19T11:00:00
TICK-000678,CUST-00089,order_inquiry,My package was supposed to arrive 4 days ago and I still haven't received it.,neutral,resolved,2025-06-30T21:00:00
TICK-000679,CUST-00206,policy_question,How long does a refund actually take to process once approved?,neutral,open,2025-02-16T17:00:00
TICK-000680,CUST-00597,order_inquiry,Checking in on ORD-007496 — no movement on tracking for almost a week.,neutral,resolved,2025-05-22T07:00:00
TICK-000681,CUST-00466,retention_risk,"I've been a loyal customer for years and this keeps happening, I'm losing patience.",very_negative,open,2025-05-14T05:00:00
TICK-000682,CUST-00075,policy_question,"My order arrived 12 days ago but it's damaged, can I still get a refund?",neutral,resolved,2025-03-01T16:00:00
TICK-000683,CUST-00833,escalation,"I'm not satisfied with the previous response, please escalate.",very_negative,resolved,2025-07-13T18:00:00
TICK-000684,CUST-00776,policy_question,Do premium members get extended return windows?,neutral,resolved,2025-08-24T18:00:00
TICK-000685,CUST-00265,return_request,Item from ORD-000953 arrived defective right out of the box.,neutral,resolved,2025-04-23T21:00:00
TICK-000686,CUST-00423,retention_risk,"Between the delays and the return hassle, I'm reconsidering my subscription.",very_negative,open,2025-05-15T07:00:00
TICK-000687,CUST-00690,order_inquiry,"I never got a shipping confirmation email, did my order actually go through?",negative,resolved,2025-02-08T17:00:00
TICK-000688,CUST-00322,escalation,"This has gone on too long, please escalate this to a supervisor.",very_negative,open,2025-05-18T05:00:00
TICK-000689,CUST-00953,escalation,"Nothing offered so far has actually solved my problem, I need this escalated.",negative,resolved,2025-04-13T07:00:00
TICK-000690,CUST-00235,return_request,"Requesting a return on ORD-001694, the item doesn't match the listing photos.",neutral,open,2025-07-02T04:00:00
TICK-000691,CUST-00943,return_request,"This arrived damaged, the box was crushed and the product inside is cracked.",neutral,resolved,2025-01-04T17:00:00
TICK-000692,CUST-00494,escalation,I've been patient but this needs to go to someone higher up now.,very_negative,resolved,2025-09-10T18:00:00
TICK-000693,CUST-00783,return_request,Item from ORD-001499 arrived defective right out of the box.,negative,resolved,2025-04-24T18:00:00
TICK-000694,CUST-00434,order_inquiry,Checking in on ORD-006548 — no movement on tracking for almost a week.,neutral,open,2025-09-15T11:00:00
TICK-000695,CUST-00469,policy_question,How long do I have to return an item after delivery?,neutral,resolved,2025-06-11T22:00:00
TICK-000696,CUST-00216,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,open,2025-06-16T11:00:00
TICK-000697,CUST-00192,retention_risk,Not sure it's worth staying a member if service keeps slipping like this.,very_negative,open,2025-05-18T15:00:00
TICK-000698,CUST-00375,escalation,I want to speak to someone who can actually make a decision on this.,negative,resolved,2025-08-06T06:00:00
TICK-000699,CUST-00374,policy_question,What's the process for a refund on a final-sale item that arrived broken?,neutral,resolved,2025-08-19T05:00:00
TICK-000700,CUST-00703,retention_risk,"Thinking about closing my account, can you give me a reason not to?",negative,open,2025-05-19T07:00:00
TICK-000701,CUST-00201,retention_risk,This is becoming a pattern and I don't think I want to keep ordering here.,negative,open,2025-08-31T00:00:00
TICK-000702,CUST-00138,order_inquiry,The courier app says delivered but nothing showed up at my door.,negative,resolved,2025-09-07T09:00:00
TICK-000703,CUST-00049,order_inquiry,Is there a delay on my shipment? It's been quiet since it left the facility.,neutral,open,2025-03-25T01:00:00
TICK-000704,CUST-00488,order_inquiry,The tracking page hasn't changed since it left the warehouse.,negative,open,2025-08-19T23:00:00
TICK-000705,CUST-00369,policy_question,What's the process for a refund on a final-sale item that arrived broken?,neutral,resolved,2025-01-11T13:00:00
TICK-000706,CUST-00987,order_inquiry,My delivery window passed yesterday and there's no update.,negative,open,2025-03-31T09:00:00
TICK-000707,CUST-00500,policy_question,Are digital or downloadable products ever returnable?,neutral,open,2025-07-15T19:00:00
TICK-000708,CUST-00980,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,open,2025-06-22T13:00:00
TICK-000709,CUST-00415,retention_risk,"Thinking about closing my account, can you give me a reason not to?",negative,open,2025-03-24T10:00:00
TICK-000710,CUST-00299,order_inquiry,Where is order ORD-005350? It's later than the estimate I was given.,negative,resolved,2025-07-22T08:00:00
TICK-000711,CUST-00766,return_request,"The product stopped working after two uses, I want to return it.",negative,resolved,2025-03-27T05:00:00
TICK-000712,CUST-00678,return_request,"I'd like to send this back, it's been 5 days since delivery, is that still within the window?",negative,open,2025-04-18T05:00:00
TICK-000713,CUST-00960,policy_question,"My order arrived 3 days ago but it's damaged, can I still get a refund?",neutral,open,2025-01-14T12:00:00
TICK-000714,CUST-00269,policy_question,"My order arrived 3 days ago but it's damaged, can I still get a refund?",neutral,open,2025-07-19T09:00:00
TICK-000715,CUST-00642,order_inquiry,"Order ORD-002328 shows 'processing' for 10 days now, is that normal?",neutral,open,2025-03-29T00:00:00
TICK-000716,CUST-00938,order_inquiry,Where is order ORD-007049? It's later than the estimate I was given.,neutral,resolved,2025-08-28T17:00:00
TICK-000717,CUST-00456,escalation,"I'm not satisfied with the previous response, please escalate.",negative,open,2025-08-22T20:00:00
TICK-000718,CUST-00446,return_request,"This isn't what was pictured on the product page, requesting a return.",negative,resolved,2025-09-04T17:00:00
TICK-000719,CUST-00453,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,neutral,resolved,2025-07-31T08:00:00
TICK-000720,CUST-00536,order_inquiry,My package was supposed to arrive 2 days ago and I still haven't received it.,neutral,resolved,2025-05-27T15:00:00
TICK-000721,CUST-00970,policy_question,What counts as eligible for a late-delivery refund?,neutral,resolved,2025-01-05T13:00:00
TICK-000722,CUST-00237,return_request,"This isn't what was pictured on the product page, requesting a return.",neutral,resolved,2025-04-07T13:00:00
TICK-000723,CUST-00405,return_request,Can I get a prepaid return label for this order?,neutral,open,2025-07-19T12:00:00
TICK-000724,CUST-00433,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,negative,open,2025-05-20T09:00:00
TICK-000725,CUST-00829,retention_risk,"Every order this month has had some issue, what's going on?",very_negative,resolved,2025-04-07T02:00:00
TICK-000726,CUST-00114,order_inquiry,The tracking page hasn't changed since it left the warehouse.,negative,resolved,2025-08-20T08:00:00
TICK-000727,CUST-00193,retention_risk,"I'm one bad experience away from cancelling, just being honest.",very_negative,open,2025-03-19T01:00:00
TICK-000728,CUST-00191,escalation,"I've contacted support three times about this and nobody has resolved it, I need a manager.",negative,resolved,2025-05-18T04:00:00
TICK-000729,CUST-00239,retention_risk,"This is the third time an order has been late, I'm thinking about cancelling my account.",negative,open,2025-01-08T15:00:00
TICK-000730,CUST-00320,order_inquiry,"I never got a shipping confirmation email, did my order actually go through?",neutral,resolved,2025-08-26T22:00:00
TICK-000731,CUST-00083,return_request,"The product stopped working after two uses, I want to return it.",neutral,open,2025-05-17T12:00:00
TICK-000732,CUST-00186,order_inquiry,The courier app says delivered but nothing showed up at my door.,neutral,resolved,2025-07-15T00:00:00
TICK-000733,CUST-00790,order_inquiry,"Order ORD-002040 shows 'processing' for 8 days now, is that normal?",neutral,open,2025-01-18T06:00:00
TICK-000734,CUST-00682,policy_question,"My order arrived 12 days ago but it's damaged, can I still get a refund?",neutral,resolved,2025-07-19T21:00:00
TICK-000735,CUST-00163,escalation,I want to speak to someone who can actually make a decision on this.,negative,open,2025-05-10T15:00:00
TICK-000736,CUST-00370,retention_risk,"I've been a loyal customer for years and this keeps happening, I'm losing patience.",negative,open,2025-02-27T07:00:00
TICK-000737,CUST-00016,retention_risk,"Between the delays and the return hassle, I'm reconsidering my subscription.",negative,resolved,2025-03-03T12:00:00
TICK-000738,CUST-00044,return_request,"The item I got in order ORD-007937 isn't what I ordered, I need a replacement or refund.",negative,open,2025-07-10T02:00:00
TICK-000739,CUST-00094,order_inquiry,The courier app says delivered but nothing showed up at my door.,negative,resolved,2025-01-31T01:00:00
TICK-000740,CUST-00719,policy_question,How long do I have to return an item after delivery?,neutral,open,2025-09-07T07:00:00
TICK-000741,CUST-00808,policy_question,Are digital or downloadable products ever returnable?,neutral,resolved,2025-04-09T00:00:00
TICK-000742,CUST-00742,retention_risk,"Between the delays and the return hassle, I'm reconsidering my subscription.",negative,resolved,2025-01-21T15:00:00
TICK-000743,CUST-00302,retention_risk,"Every order this month has had some issue, what's going on?",very_negative,open,2025-04-06T17:00:00
TICK-000744,CUST-00282,policy_question,What counts as eligible for a late-delivery refund?,neutral,open,2025-03-21T14:00:00
TICK-000745,CUST-00555,order_inquiry,The tracking page hasn't changed since it left the warehouse.,neutral,resolved,2025-01-01T20:00:00
TICK-000746,CUST-00905,policy_question,How long do I have to return an item after delivery?,neutral,resolved,2025-05-03T10:00:00
TICK-000747,CUST-00839,return_request,"I ordered the wrong color by mistake, is exchange possible at this point?",negative,open,2025-09-12T17:00:00
TICK-000748,CUST-00331,order_inquiry,The tracking page hasn't changed since it left the warehouse.,neutral,resolved,2025-02-26T03:00:00
TICK-000749,CUST-00856,policy_question,"My order arrived 2 days ago but it's damaged, can I still get a refund?",neutral,open,2025-01-17T06:00:00
TICK-000750,CUST-00033,order_inquiry,I placed this order almost 3 days ago. Is it still in transit?,negative,resolved,2025-09-08T16:00:00
TICK-000751,CUST-00263,retention_risk,"Thinking about closing my account, can you give me a reason not to?",negative,resolved,2025-04-24T19:00:00
TICK-000752,CUST-00953,retention_risk,"This is the third time an order has been late, I'm thinking about cancelling my account.",negative,resolved,2025-02-10T14:00:00
TICK-000753,CUST-00572,return_request,"The item I got in order ORD-002957 isn't what I ordered, I need a replacement or refund.",negative,resolved,2025-01-30T19:00:00
TICK-000754,CUST-00855,order_inquiry,My package was supposed to arrive 3 days ago and I still haven't received it.,neutral,open,2025-04-21T16:00:00
